dataset,source_hash,date,year,month,day_of_week,hour,agency_type,public_label,public_disposition,duration_minutes,screen_category,location_removed,confirmatory_use,case_status,description_category
calls,0e43b0c9302e8f50938d1e29,2026-05-27,2026,05,Wednesday,22,UCPD,FOOTC - Foot Patrol*,CC-Clear,35,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,a34e1768fb16d7b225e7564d,2026-05-27,2026,05,Wednesday,22,UCPD,FOOTC - Foot Patrol*,CC-Clear,33,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,a53f252072d576bd014f31cd,2026-05-27,2026,05,Wednesday,22,UCPD,TESTC - TEST INCIDENT,TC-Testing,1,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,baa1465a5185a3dd88c39130,2026-05-27,2026,05,Wednesday,23,UCPD,DPC - Directed Patrol*,CC-Clear,60,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,e415424b902f3f1080cd2a82,2026-05-28,2026,05,Thursday,,UCPD,FOOTC - Foot Patrol*,CC-Clear,11,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,b7526f9c9f72d9623fec6b06,2026-05-28,2026,05,Thursday,,UCPD,FOOTC - Foot Patrol*,CC-Clear,13,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,a925713290657ccdef23c069,2026-05-28,2026,05,Thursday,1,UCPD,FOOTC - Foot Patrol*,CC-Clear,4,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,d484cac9b8bfd71f01972c98,2026-05-28,2026,05,Thursday,1,UCPD,FOOTC - Foot Patrol*,CC-Clear,16,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,1eb9cb110eb732dfa4bc2867,2026-05-28,2026,05,Thursday,3,UCPD,FOLLOC - Follow Up,CC-Clear,17,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,f6a6929a85a04e1870f9035c,2026-05-28,2026,05,Thursday,5,UCPD,ASSISC - Assist,GC-General Assistance Given,5,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,45b83c866f19ee599e1d916a,2026-05-28,2026,05,Thursday,6,UCPD,FOOTC - Foot Patrol*,CC-Clear,26,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,31e182f2ae939709d4a138f4,2026-05-28,2026,05,Thursday,7,UCPD,FOOTC - Foot Patrol*,CC-Clear,1,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,4f07af51be61303c93b32116,2026-05-28,2026,05,Thursday,7,UCPD,FOOTC - Foot Patrol*,CC-Clear,22,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,2ed2097adc69eabcd9729279,2026-05-28,2026,05,Thursday,7,UCPD,FOOTC - Foot Patrol*,CC-Clear,10,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,0e2d0dd857fb2f5a7f3395ff,2026-05-28,2026,05,Thursday,7,UCPD,EXPATC - Extra Patrol*,CC-Clear,20,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,feb7d1131234fb47556e6930,2026-05-28,2026,05,Thursday,7,UCPD,FOOTC - Foot Patrol*,CC-Clear,17,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,5a038b0cc928a8fb751e5748,2026-05-28,2026,05,Thursday,8,UCPD,FOOTC - Foot Patrol*,CC-Clear,24,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,ba5437b50d6f9299afa24eee,2026-05-28,2026,05,Thursday,8,UCPD,FOOTC - Foot Patrol*,CC-Clear,48,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,5a7cb8ffe29fbb482d3744f9,2026-05-28,2026,05,Thursday,8,UCPD,FOOTC - Foot Patrol*,CC-Clear,9,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,04f02caf1cc907c69de482df,2026-05-28,2026,05,Thursday,8,UCPD,FOOTC - Foot Patrol*,CC-Clear,6,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,01528f466190a1e9a98399ed,2026-05-28,2026,05,Thursday,8,UCPD,FOOTC - Foot Patrol*,CC-Clear,27,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,6fbca39eeebeb918b8c774f1,2026-05-28,2026,05,Thursday,8,UCPD,FOOTC - Foot Patrol*,CC-Clear,36,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,09e0dff818d14856fd482aad,2026-05-28,2026,05,Thursday,8,UCPD,FOOTC - Foot Patrol*,CC-Clear,14,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,2f4887867ef1353e8b477570,2026-05-28,2026,05,Thursday,9,UCPD,FOOTC - Foot Patrol*,CC-Clear,11,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,ca170d1fbac83b7450436f26,2026-05-28,2026,05,Thursday,9,UCPD,FOOTC - Foot Patrol*,CC-Clear,16,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,f3036933653ace8bba09218c,2026-05-28,2026,05,Thursday,9,UCPD,DPC - Directed Patrol*,CC-Clear,35,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,74d233c5e4ebe86676d397b9,2026-05-28,2026,05,Thursday,9,UCPD,FOOTC - Foot Patrol*,CC-Clear,25,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,d8542038732fd61566d96d8d,2026-05-28,2026,05,Thursday,9,UCPD,FOOTC - Foot Patrol*,CC-Clear,9,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,89117284603ac585d786eee8,2026-05-28,2026,05,Thursday,9,UCPD,FOOTC - Foot Patrol*,CC-Clear,13,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,d0703f770f01550307edd526,2026-05-28,2026,05,Thursday,10,UCPD,FOOTC - Foot Patrol*,CC-Clear,10,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,e01c47d9bb5506b3a4daf19a,2026-05-28,2026,05,Thursday,10,UCPD,INFORC - Information,CC-Clear,400,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,88f97e1591e9dc8b3d23b2ff,2026-05-28,2026,05,Thursday,10,UCPD,FOOTC - Foot Patrol*,CC-Clear,57,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,e399e4c6d4a312561e911f38,2026-05-28,2026,05,Thursday,10,UCPD,FOOTC - Foot Patrol*,CC-Clear,56,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,b7c4517ba098e58356aea08d,2026-05-28,2026,05,Thursday,10,UCPD,FOOTC - Foot Patrol*,CC-Clear,74,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,abeaa1fa501067f61f94924a,2026-05-28,2026,05,Thursday,10,UCPD,PECONC - Pedestrian Contact,CC-Clear,7,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,71f7bf3f51a14f523a240b0f,2026-05-28,2026,05,Thursday,10,UCPD,EXPATC - Extra Patrol*,CC-Clear,2,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,8c421c512cd3e5f5ce670e12,2026-05-28,2026,05,Thursday,10,UCPD,TRSTOC - Traffic Stop,SC-Summons Written/Given,13,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,470644f8bd29492e0e9bf5f3,2026-05-28,2026,05,Thursday,11,UCPD,OAAC - Outside Agency Assist,CC-Clear,6,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,a3dc18a665a28e3d790e7f2d,2026-05-28,2026,05,Thursday,11,UCPD,DPC - Directed Patrol*,CC-Clear,31,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,9a81291b8eac0829f17cdc9b,2026-05-28,2026,05,Thursday,11,UCPD,FOOTC - Foot Patrol*,CC-Clear,13,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,d14f949b2cf3a246696bf59a,2026-05-28,2026,05,Thursday,12,UCPD,FOOTC - Foot Patrol*,CC-Clear,21,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,0b101d51c61065fcefa475b6,2026-05-28,2026,05,Thursday,12,UCPD,FOOTC - Foot Patrol*,CC-Clear,20,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,0bc594167d280dc201628164,2026-05-28,2026,05,Thursday,12,UCPD,FOOTC - Foot Patrol*,CC-Clear,21,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,267849ec0424f1d11b859a0a,2026-05-28,2026,05,Thursday,12,UCPD,ARCHEC - Area Check,CC-Clear,33,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,615061d6a9f44929f6724df7,2026-05-28,2026,05,Thursday,12,UCPD,SUSPIC - Suspicious,CC-Clear,49,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,199e163a1d47172149af0f5c,2026-05-28,2026,05,Thursday,12,UCPD,FOOTC - Foot Patrol*,CC-Clear,16,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,8bf376402947973b19ee1fff,2026-05-28,2026,05,Thursday,12,UCPD,FOOTC - Foot Patrol*,CC-Clear,45,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,2d267418ccd817283f9d0f5c,2026-05-28,2026,05,Thursday,13,UCPD,FOOTC - Foot Patrol*,CC-Clear,4,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,8b1b0130be312717826a4eaa,2026-05-28,2026,05,Thursday,13,UCPD,ODAC - Open Door Assist,GC-General Assistance Given,21,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,18e42695d446858c27d04d5d,2026-05-28,2026,05,Thursday,13,UCPD,FOOTC - Foot Patrol*,CC-Clear,8,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,57e3725b0ad1be3e8b645b4d,2026-05-28,2026,05,Thursday,13,UCPD,FOOTC - Foot Patrol*,CC-Clear,51,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,1dd65ae69e989929d391fbc6,2026-05-28,2026,05,Thursday,13,UCPD,FOOTC - Foot Patrol*,CC-Clear,24,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,91379efef7cb6d0c3faaf845,2026-05-28,2026,05,Thursday,13,UCPD,SUSPIC - Suspicious,CC-Clear,21,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,fb661805906acd2de8917962,2026-05-28,2026,05,Thursday,13,UCPD,DPC - Directed Patrol*,CC-Clear,12,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,683a5f8ac10226672c9a3c8a,2026-05-28,2026,05,Thursday,13,UCPD,ODAC - Open Door Assist,CC-Clear,18,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
calls,fa3860f809e88cd0c67b8edb,2026-05-28,2026,05,Thursday,13,UCPD,INFORC - Information,CC-Clear,250,not_screened_candidate,true,"CUPD public call-log context only; no party sex/gender, probable cause, relationship, arrest/referral linkage, or full-year stable denominator",,
